graph_id,lambda2,domain,seed,final_diversity,final_best_fitness,final_mean_fitness
franklin,1.2679,onemax,1,0.0125,1.0,0.9924166666666667
franklin,1.2679,onemax,2,0.013500000000000003,1.0,0.9918666666666667
franklin,1.2679,onemax,3,0.015500000000000003,1.0,0.9923
franklin,1.2679,onemax,4,0.0185,1.0,0.9906666666666666
franklin,1.2679,onemax,5,0.018999999999999996,1.0,0.99245
franklin,1.2679,onemax,6,0.018,1.0,0.9921166666666666
franklin,1.2679,onemax,7,0.016500000000000004,1.0,0.9921833333333334
franklin,1.2679,onemax,8,0.017000000000000005,1.0,0.9913333333333334
franklin,1.2679,onemax,9,0.011,1.0,0.9924
franklin,1.2679,onemax,10,0.018000000000000006,1.0,0.9918166666666667
franklin,1.2679,onemax,11,0.013999999999999999,1.0,0.9921666666666666
franklin,1.2679,onemax,12,0.014500000000000002,1.0,0.9915666666666666
franklin,1.2679,onemax,13,0.013999999999999999,1.0,0.9918166666666669
franklin,1.2679,onemax,14,0.016500000000000004,1.0,0.99145
franklin,1.2679,onemax,15,0.018000000000000006,1.0,0.9924333333333334
franklin,1.2679,onemax,16,0.018500000000000006,1.0,0.9920166666666668
franklin,1.2679,onemax,17,0.019500000000000003,1.0,0.9922500000000001
franklin,1.2679,onemax,18,0.021000000000000008,1.0,0.9902333333333333
franklin,1.2679,onemax,19,0.012,1.0,0.9930833333333335
franklin,1.2679,nk4,0,0.096,0.7593114223140804,0.7462624679042043
franklin,1.2679,nk4,1,0.018500000000000006,0.7800368245148915,0.770167725669047
franklin,1.2679,nk4,2,0.0205,0.7605835620864393,0.7517103764208198
franklin,1.2679,nk4,3,0.023000000000000003,0.7580021312338115,0.7505739982161352
franklin,1.2679,nk4,4,0.024,0.7594898755696089,0.7513458577898988
franklin,1.2679,nk4,5,0.1355,0.753401781680133,0.7392388167444527
franklin,1.2679,nk4,6,0.015499999999999996,0.7804773557451469,0.7715268616735792
franklin,1.2679,nk4,7,0.019,0.7663727706138701,0.7589737317975966
franklin,1.2679,nk4,8,0.0235,0.7772130486640713,0.7662883795219305
franklin,1.2679,nk4,9,0.021,0.7647491872938926,0.7565754403153088
franklin,1.2679,nk4,10,0.026500000000000003,0.7612649563646781,0.7532265726741344
franklin,1.2679,nk4,11,0.019500000000000003,0.7684250557074634,0.7597290955108371
franklin,1.2679,nk4,12,0.030500000000000006,0.7731258906067298,0.7638573002751218
franklin,1.2679,nk4,13,0.0235,0.7657884896569517,0.7567090010210703
franklin,1.2679,nk4,14,0.019,0.7583373680107727,0.7502363534381759
franklin,1.2679,nk4,15,0.018999999999999996,0.7670004892814274,0.7580012186414844
franklin,1.2679,nk4,16,0.11899999999999997,0.7718108852398633,0.7596183727874406
franklin,1.2679,nk4,17,0.019000000000000006,0.7625141888515035,0.7537530662057608
franklin,1.2679,nk4,18,0.021500000000000002,0.7744987438959356,0.7653012898331123
franklin,1.2679,nk4,19,0.019,0.7612042321336,0.7539861296936582
rand3_12_s168,1.4679,onemax,0,0.013499999999999998,1.0,0.9925333333333333
rand3_12_s168,1.4679,onemax,1,0.013999999999999999,1.0,0.9925166666666666
rand3_12_s168,1.4679,onemax,2,0.014500000000000002,1.0,0.9918166666666667
rand3_12_s168,1.4679,onemax,3,0.014000000000000002,1.0,0.9923166666666666
rand3_12_s168,1.4679,onemax,4,0.018500000000000006,1.0,0.9907333333333335
rand3_12_s168,1.4679,onemax,5,0.016500000000000004,1.0,0.9925499999999999
rand3_12_s168,1.4679,onemax,6,0.019999999999999997,1.0,0.9921999999999999
rand3_12_s168,1.4679,onemax,7,0.018500000000000006,1.0,0.9923000000000002
rand3_12_s168,1.4679,onemax,8,0.017000000000000005,1.0,0.9913
rand3_12_s168,1.4679,onemax,9,0.013000000000000001,1.0,0.9925166666666666
rand3_12_s168,1.4679,onemax,10,0.018000000000000006,1.0,0.9915000000000002
rand3_12_s168,1.4679,onemax,11,0.018500000000000006,1.0,0.9918666666666669
rand3_12_s168,1.4679,onemax,12,0.015000000000000003,1.0,0.9915666666666667
rand3_12_s168,1.4679,onemax,13,0.014499999999999999,1.0,0.9916666666666667
rand3_12_s168,1.4679,onemax,14,0.017000000000000005,1.0,0.9915833333333334
rand3_12_s168,1.4679,onemax,15,0.019500000000000007,1.0,0.9922666666666665
rand3_12_s168,1.4679,onemax,16,0.018500000000000006,1.0,0.9919833333333334
rand3_12_s168,1.4679,onemax,17,0.020500000000000004,1.0,0.9921666666666666
rand3_12_s168,1.4679,onemax,18,0.021000000000000008,1.0,0.9901666666666668
rand3_12_s168,1.4679,onemax,19,0.011999999999999999,1.0,0.9929166666666667
rand3_12_s168,1.4679,nk4,0,0.019500000000000003,0.7591183211601382,0.7510357836353132
rand3_12_s168,1.4679,nk4,1,0.027000000000000003,0.7644055770359492,0.7545355573579678
rand3_12_s168,1.4679,nk4,2,0.021,0.7563684319919514,0.7480910559946455
rand3_12_s168,1.4679,nk4,3,0.02,0.7711361781081777,0.7624929708521323
rand3_12_s168,1.4679,nk4,4,0.023000000000000007,0.7668281011190017,0.7584985350599716
rand3_12_s168,1.4679,nk4,5,0.029000000000000005,0.7665045206976311,0.757032025257301
rand3_12_s168,1.4679,nk4,6,0.019499999999999997,0.7739937008137849,0.764599413992812
rand3_12_s168,1.4679,nk4,7,0.025500000000000002,0.7622866630581641,0.7544591742486557
rand3_12_s168,1.4679,nk4,8,0.023,0.7683247795801031,0.7577218746944816
rand3_12_s168,1.4679,nk4,9,0.018500000000000003,0.7641901186573754,0.7565620571063361
rand3_12_s168,1.4679,nk4,10,0.021,0.7554943558311745,0.7481086991929863
rand3_12_s168,1.4679,nk4,11,0.0195,0.768002891628522,0.7601280697762115
rand3_12_s168,1.4679,nk4,12,0.026000000000000002,0.7731258906067298,0.7636938729988823
rand3_12_s168,1.4679,nk4,13,0.024499999999999997,0.7663181446388709,0.7584513747295905
rand3_12_s168,1.4679,nk4,14,0.026000000000000002,0.7579890507333267,0.7495256717566777
rand3_12_s168,1.4679,nk4,15,0.019500000000000007,0.7648858005015237,0.7569796480555675
rand3_12_s168,1.4679,nk4,16,0.020500000000000004,0.7577067690650131,0.7498189669932922
rand3_12_s168,1.4679,nk4,17,0.024000000000000004,0.7656130696335289,0.7571757198082733
rand3_12_s168,1.4679,nk4,18,0.022,0.7714826907938206,0.7620907952985803
rand3_12_s168,1.4679,nk4,19,0.020499999999999997,0.7644911751408023,0.7564733843684358
